'name','smiles','inchi','inchikey','mult','charge','canon_enant_ich','rdkit_smiles'
'C5H7(1)','[C]1=CCCC1','InChI=1S/C5H7/c1-2-4-5-3-1/h1H,2,4-5H2','NRADQUVNXZVPHN-UHFFFAOYSA-N',2,0,'InChI=1S/C5H7/c1-2-4-5-3-1/h1H,2,4-5H2','[C]1=CCCC1'
'C5H7(2)','C1=CCC[CH]1','InChI=1S/C5H7/c1-2-4-5-3-1/h1-3H,4-5H2','MNLVCBKWEVXHGE-UHFFFAOYSA-N',2,0,'InChI=1S/C5H7/c1-2-4-5-3-1/h1-3H,4-5H2','[CH]1C=CCC1'
'C5H7(3)','C1=CC[CH]C1','InChI=1S/C5H7/c1-2-4-5-3-1/h1-2,5H,3-4H2','DABYZUWMLUGAGP-UHFFFAOYSA-N',2,0,'InChI=1S/C5H7/c1-2-4-5-3-1/h1-2,5H,3-4H2','[CH]1CC=CC1'
'O2(4)','O=O','InChI=1S/O2/c1-2','MYMOFIZGZYHOMD-UHFFFAOYSA-N',3,0,'InChI=1S/O2/c1-2','O=O'
'C5H7O2(16)r0','[O]O[C@H]1C=CCC1','InChI=1S/C5H7O2/c6-7-5-3-1-2-4-5/h1,3,5H,2,4H2/t5-/m0/s1','YBYDKMBELAYSBO-YFKPBYRVSA-N',2,0,'InChI=1S/C5H7O2/c6-7-5-3-1-2-4-5/h1,3,5H,2,4H2/t5-/m0/s1','[O]O[C@H]1C=CCC1'
'C5H7O2(17)','[O]OC1CC=CC1','InChI=1S/C5H7O2/c6-7-5-3-1-2-4-5/h1-2,5H,3-4H2','OUHGHJDPNWHHFN-UHFFFAOYSA-N',2,0,'InChI=1S/C5H7O2/c6-7-5-3-1-2-4-5/h1-2,5H,3-4H2','[O]OC1CC=CC1'
'C5H7O2(15)','[O]OC1=CCCC1','InChI=1S/C5H7O2/c6-7-5-3-1-2-4-5/h3H,1-2,4H2','OULFXWPFNAWFCO-UHFFFAOYSA-N',2,0,'InChI=1S/C5H7O2/c6-7-5-3-1-2-4-5/h3H,1-2,4H2','[O]OC1=CCCC1'
'C5H7(6)','C#CCC[CH2]','InChI=1S/C5H7/c1-3-5-4-2/h1H,2,4-5H2','LMYNWNXMBYVPED-UHFFFAOYSA-N',2,0,'InChI=1S/C5H7/c1-3-5-4-2/h1H,2,4-5H2','C#CCC[CH2]'
'H(8)','[H]','InChI=1S/H','YZCKVEUIGOORGS-UHFFFAOYSA-N',2,0,'InChI=1S/H','[H]'
'C5H6(12)','C=1C=CCC=1','InChI=1S/C5H6/c1-2-4-5-3-1/h1-4H,5H2','ZSWFCLXCOIISFI-UHFFFAOYSA-N',1,0,'InChI=1S/C5H6/c1-2-4-5-3-1/h1-4H,5H2','C1=CCC=C1'
'C5H7(13)rs0','[CH]1C[C@@H]2C[C@@H]21','InChI=1S/C5H7/c1-2-5-3-4(1)5/h1,4-5H,2-3H2/t4-,5+/m0/s1','ARXPAFRRAQLJLO-CRCLSJGQSA-N',2,0,'InChI=1S/C5H7/c1-2-5-3-4(1)5/h1,4-5H,2-3H2/t4-,5+/m0/s1','[CH]1C[C@@H]2C[C@H]12'
'C5H7(11)zz','C=/C/C=\C\[CH2]','AMChI=1/C5H7/c1-3-5-4-2/h3-5H,1-2H2/b5-3-,5-4-','DVOOWDFPPNOBFV-UOJPSETBNA-N',2,0,'AMChI=1/C5H7/c1-3-5-4-2/h3-5H,1-2H2/b5-3-,5-4-','[CH2]/C=C\C=C'
'C5H7(11)ze','C=/C/C=\C/[CH2]','AMChI=1/C5H7/c1-3-5-4-2/h3-5H,1-2H2/b5-3-,5-4+','DVOOWDFPPNOBFV-ZVCNYAPYNA-N',2,0,'AMChI=1/C5H7/c1-3-5-4-2/h3-5H,1-2H2/b5-3-,5-4+','[CH2]/C=C/C=C'
'C5H7(11)ee','C=/C/C=/C/[CH2]','AMChI=1/C5H7/c1-3-5-4-2/h3-5H,1-2H2/b5-3+,5-4+','DVOOWDFPPNOBFV-TWOZALLJNA-N',2,0,'AMChI=1/C5H7/c1-3-5-4-2/h3-5H,1-2H2/b5-3+,5-4+','[CH2]/C=C/C=C'
'C5H7(14)z','[H]/[C]=C\CC=C','AMChI=1/C5H7/c1-3-5-4-2/h1,3-4H,2,5H2/b3-1-','OOLQZHXELHHHFX-IWQZZHSRNA-N',2,0,'AMChI=1/C5H7/c1-3-5-4-2/h1,3-4H,2,5H2/b3-1-','[H]/[C]=C\CC=C'
'C5H7(14)e','[H]/[C]=C/CC=C','AMChI=1/C5H7/c1-3-5-4-2/h1,3-4H,2,5H2/b3-1+','OOLQZHXELHHHFX-HNQUOIGGNA-N',2,0,'AMChI=1/C5H7/c1-3-5-4-2/h1,3-4H,2,5H2/b3-1+','[H]/[C]=C/CC=C'
'C5H7O2(30)r0','C1C[C]2[C@H](C1)OO2','InChI=1S/C5H7O2/c1-2-4-5(3-1)7-6-4/h4H,1-3H2/t4-/m0/s1','VVRGUCXRVCOHIK-BYPYZUCNSA-N',2,0,'InChI=1S/C5H7O2/c1-2-4-5(3-1)7-6-4/h4H,1-3H2/t4-/m0/s1','C1C[C]2OO[C@H]2C1'
'C5H7O2(31)','[CH]1CCCC21OO2','InChI=1S/C5H7O2/c1-2-4-5(3-1)6-7-5/h3H,1-2,4H2','JQRVYOGJMKOAIX-UHFFFAOYSA-N',2,0,'InChI=1S/C5H7O2/c1-2-4-5(3-1)6-7-5/h3H,1-2,4H2','[CH]1CCCC12OO2'
'HO(21)','[OH]','InChI=1S/HO/h1H','TUJKJAMUKRIRHC-UHFFFAOYSA-N',2,0,'InChI=1S/HO/h1H','[OH]'
'C5H6O(22)','O=C1C=CCC1','InChI=1S/C5H6O/c6-5-3-1-2-4-5/h1,3H,2,4H2','BZKFMUIJRXWWQK-UHFFFAOYSA-N',1,0,'InChI=1S/C5H6O/c6-5-3-1-2-4-5/h1,3H,2,4H2','O=C1C=CCC1'
'C5H7(35)','[CH]=C1CCC1','InChI=1S/C5H7/c1-5-3-2-4-5/h1H,2-4H2','UQDDRNIVMSJJPZ-UHFFFAOYSA-N',2,0,'InChI=1S/C5H7/c1-5-3-2-4-5/h1H,2-4H2','[CH]=C1CCC1'
'C#CCCC(47)','C#CCCC','InChI=1S/C5H8/c1-3-5-4-2/h1H,4-5H2,2H3','IBXNCJKFFQIKKY-UHFFFAOYSA-N',1,0,'InChI=1S/C5H8/c1-3-5-4-2/h1H,4-5H2,2H3','C#CCCC'
'HO2(18)','[O]O','InChI=1S/HO2/c1-2/h1H','OUUQCZGPVNCOIJ-UHFFFAOYSA-N',2,0,'InChI=1S/HO2/c1-2/h1H','[O]O'
'C5H7O2(66)','C=CC(C=C)O[O]','InChI=1S/C5H7O2/c1-3-5(4-2)7-6/h3-5H,1-2H2','YNRYRAMVULGGIS-UHFFFAOYSA-N',2,0,'InChI=1S/C5H7O2/c1-3-5(4-2)7-6/h3-5H,1-2H2','C=CC(C=C)O[O]'
'C5H7O2(42)','C#CCCCO[O]','InChI=1S/C5H7O2/c1-2-3-4-5-7-6/h1H,3-5H2','VWZFNMDCMXUGCK-UHFFFAOYSA-N',2,0,'InChI=1S/C5H7O2/c1-2-3-4-5-7-6/h1H,3-5H2','C#CCCCO[O]'
'C5H7(53)r0','[CH2][C@H]1C=CC1','InChI=1S/C5H7/c1-5-3-2-4-5/h2-3,5H,1,4H2/t5-/m0/s1','QDMILTAUQGYBJZ-YFKPBYRVSA-N',2,0,'InChI=1S/C5H7/c1-5-3-2-4-5/h2-3,5H,1,4H2/t5-/m0/s1','[CH2][C@H]1C=CC1'
'C5H7O2(65)z','C=C/C=C\CO[O]','InChI=1S/C5H7O2/c1-2-3-4-5-7-6/h2-4H,1,5H2/b4-3-','RFBBPHMDCGWJJW-ARJAWSKDSA-N',2,0,'InChI=1S/C5H7O2/c1-2-3-4-5-7-6/h2-4H,1,5H2/b4-3-','C=C/C=C\CO[O]'
'C5H7O2(65)e','C=C/C=C/CO[O]','InChI=1S/C5H7O2/c1-2-3-4-5-7-6/h2-4H,1,5H2/b4-3+','RFBBPHMDCGWJJW-ONEGZZNKSA-N',2,0,'InChI=1S/C5H7O2/c1-2-3-4-5-7-6/h2-4H,1,5H2/b4-3+','C=C/C=C/CO[O]'
'C5H8(43)','C1=CCCC1','InChI=1S/C5H8/c1-2-4-5-3-1/h1-2H,3-5H2','LPIQUOYDBNQMRZ-UHFFFAOYSA-N',1,0,'InChI=1S/C5H8/c1-2-4-5-3-1/h1-2H,3-5H2','C1=CCCC1'
